Project Name,Package Name,Type Name,Code Smell
Assignment-1,forge.adventure.world,WorldSave,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.world,BiomeStructure,Deficient Encapsulation
Assignment-1,forge.adventure.world,BiomeStructure,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.stage,GameStage,Deficient Encapsulation
Assignment-1,forge.adventure.stage,GameStage,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.stage,GameStage,Insufficient Modularization
Assignment-1,forge.adventure.stage,WorldStage,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.stage,MapStage,Deficient Encapsulation
Assignment-1,forge.adventure.stage,MapStage,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.stage,MapStage,Insufficient Modularization
Assignment-1,forge.adventure.stage,IAfterMatch,Unutilized Abstraction
Assignment-1,forge.adventure.stage,PointOfInterestMapSprite,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.stage,WorldBackground,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.stage,Console,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.stage,InputLine,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.stage,ConsoleCommandInterpreter,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.stage,Command,Unnecessary Abstraction
Assignment-1,forge.adventure.stage,PointOfInterestMapRenderer,Broken Hierarchy
Assignment-1,forge.adventure.stage,PointOfInterestMapRenderer,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.stage,MapSprite,Deficient Encapsulation
Assignment-1,forge.adventure.stage,MapSprite,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.stage,GameHUD,Deficient Encapsulation
Assignment-1,forge.adventure.stage,GameHUD,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.stage,GameHUD,Insufficient Modularization
Assignment-1,forge.adventure.stage,GameHUD,Hub-like Modularization
Assignment-1,forge.adventure.stage,ConsoleToggleListener,Unutilized Abstraction
Assignment-1,forge.adventure.scene,QuestLogScene,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.scene,DuelScene,Unutilized Abstraction
Assignment-1,forge.adventure.scene,DuelScene,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.scene,ForgeScene,Unutilized Abstraction
Assignment-1,forge.adventure.scene,RewardScene,Deficient Encapsulation
Assignment-1,forge.adventure.scene,RewardScene,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.scene,RewardScene,Insufficient Modularization
Assignment-1,forge.adventure.scene,BuyButton,Deficient Encapsulation
Assignment-1,forge.adventure.scene,BuyButton,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.scene,ChooseRewardButton,Deficient Encapsulation
Assignment-1,forge.adventure.scene,ChooseRewardButton,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.scene,DraftScene,Unutilized Abstraction
Assignment-1,forge.adventure.scene,PlayerStatisticScene,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.scene,DeckEditScene,Unutilized Abstraction
Assignment-1,forge.adventure.scene,DeckEditScene,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.scene,ShardTraderScene,Deficient Encapsulation
Assignment-1,forge.adventure.scene,ArenaRecord,Unutilized Abstraction
Assignment-1,forge.adventure.scene,SaveLoadScene,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.scene,SaveSlot,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.scene,MenuScene,Unutilized Abstraction
Assignment-1,forge.adventure.scene,MenuScene,Insufficient Modularization
Assignment-1,forge.adventure.scene,SpellSmithScene,Insufficient Modularization
Assignment-1,forge.adventure.scene,MapViewScene,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.scene,Scene,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.scene,SceneControllerListener,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.scene,ShopScene,Unutilized Abstraction
Assignment-1,forge.adventure.scene,UIScene,Deficient Encapsulation
Assignment-1,forge.adventure.scene,UIScene,Wide Hierarchy
Assignment-1,forge.adventure.scene,UIScene,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.scene,UIScene,Insufficient Modularization
Assignment-1,forge.adventure.scene,Selectable,Deficient Encapsulation
Assignment-1,forge.adventure.scene,Selectable,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.scene,InventoryScene,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.scene,StartScene,Multifaceted Abstraction
Assignment-1,forge.adventure.scene,StartScene,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.scene,GameScene,Unutilized Abstraction
Assignment-1,forge.adventure.scene,GameScene,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.scene,SettingsScene,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.scene,EventScene,Unutilized Abstraction
Assignment-1,forge.adventure.scene,AdventureDeckEditor,Deficient Encapsulation
Assignment-1,forge.adventure.scene,AdventureDeckEditor,Unexploited Encapsulation
Assignment-1,forge.adventure.scene,AdventureDeckEditor,Missing Hierarchy
Assignment-1,forge.adventure.scene,AdventureDeckEditor,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.scene,AdventureDeckEditor,Insufficient Modularization
Assignment-1,forge.adventure.scene,ContentPreviewPage,Unutilized Abstraction
Assignment-1,forge.adventure.scene,DraftPackPage,Unutilized Abstraction
Assignment-1,forge.adventure.scene,StoreCatalogPage,Unutilized Abstraction
Assignment-1,forge.adventure.scene,CollectionCatalogPage,Unutilized Abstraction
Assignment-1,forge.adventure.scene,DeckHeader,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.scene,DeckEditorPage,Unutilized Abstraction
Assignment-1,forge.adventure.scene,CardManagerPage,Unutilized Abstraction
Assignment-1,forge.adventure.scene,CardManagerPage,Deficient Encapsulation
Assignment-1,forge.adventure.scene,CardManagerPage,Broken Hierarchy
Assignment-1,forge.adventure.scene,CardManagerPage,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.scene,CatalogPage,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.scene,DeckSectionPage,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.scene,TileMapScene,Unutilized Abstraction
Assignment-1,forge.adventure.scene,TileMapScene,Deficient Encapsulation
Assignment-1,forge.adventure.scene,TileMapScene,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.scene,HudScene,Unutilized Abstraction
Assignment-1,forge.adventure.scene,HudScene,Insufficient Modularization
Assignment-1,forge.adventure.scene,DeckPreviewScene,Unutilized Abstraction
Assignment-1,forge.adventure.scene,DeckSelectScene,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.scene,NewGameScene,Unutilized Abstraction
Assignment-1,forge.adventure.scene,NewGameScene,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.data,BiomeTerrainData,Deficient Encapsulation
Assignment-1,forge.adventure.data,ShopData,Deficient Encapsulation
Assignment-1,forge.adventure.data,ShopData,Broken Modularization
Assignment-1,forge.adventure.data,GeneratedDeckTemplateData,Deficient Encapsulation
Assignment-1,forge.adventure.data,GeneratedDeckTemplateData,Broken Modularization
Assignment-1,forge.adventure.data,AdventureQuestStage,Deficient Encapsulation
Assignment-1,forge.adventure.data,AdventureQuestStage,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.data,HeroData,Unnecessary Abstraction
Assignment-1,forge.adventure.data,HeroData,Deficient Encapsulation
Assignment-1,forge.adventure.data,HeroData,Broken Modularization
Assignment-1,forge.adventure.data,WorldData,Deficient Encapsulation
Assignment-1,forge.adventure.data,WorldData,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.data,HeroListData,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.data,RewardData,Deficient Encapsulation
Assignment-1,forge.adventure.data,RewardData,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.data,ConfigData,Deficient Encapsulation
Assignment-1,forge.adventure.data,ConfigData,Broken Modularization
Assignment-1,forge.adventure.data,ConfigData,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.data,DialogData,Deficient Encapsulation
Assignment-1,forge.adventure.data,DialogData,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.data,ActionData,Deficient Encapsulation
Assignment-1,forge.adventure.data,ActionData,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.data,QuestFlag,Unnecessary Abstraction
Assignment-1,forge.adventure.data,QuestFlag,Deficient Encapsulation
Assignment-1,forge.adventure.data,ConditionData,Unutilized Abstraction
Assignment-1,forge.adventure.data,ConditionData,Deficient Encapsulation
Assignment-1,forge.adventure.data,ConditionData,Broken Modularization
Assignment-1,forge.adventure.data,QueryQuestFlag,Unnecessary Abstraction
Assignment-1,forge.adventure.data,QueryQuestFlag,Deficient Encapsulation
Assignment-1,forge.adventure.data,AdventureEventData,Deficient Encapsulation
Assignment-1,forge.adventure.data,AdventureEventData,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.data,AdventureEventData,Insufficient Modularization
Assignment-1,forge.adventure.data,AdventureEventParticipant,Deficient Encapsulation
Assignment-1,forge.adventure.data,AdventureEventParticipant,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.data,AdventureEventHuman,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.data,AdventureEventRules,Deficient Encapsulation
Assignment-1,forge.adventure.data,AdventureEventRules,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.data,AdventureEventMatch,Unnecessary Abstraction
Assignment-1,forge.adventure.data,AdventureEventMatch,Deficient Encapsulation
Assignment-1,forge.adventure.data,AdventureEventMatch,Broken Modularization
Assignment-1,forge.adventure.data,AdventureEventMatch,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.data,AdventureEventReward,Deficient Encapsulation
Assignment-1,forge.adventure.data,AdventureEventReward,Broken Modularization
Assignment-1,forge.adventure.data,AdventureEventReward,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.data,EffectData,Deficient Encapsulation
Assignment-1,forge.adventure.data,ItemData,Deficient Encapsulation
Assignment-1,forge.adventure.data,ItemData,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.data,AdventureQuestData,Deficient Encapsulation
Assignment-1,forge.adventure.data,AdventureQuestData,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.data,AdventureQuestData,Insufficient Modularization
Assignment-1,forge.adventure.data,questUpdate,Unnecessary Abstraction
Assignment-1,forge.adventure.data,questUpdate,Unutilized Abstraction
Assignment-1,forge.adventure.data,DifficultyData,Deficient Encapsulation
Assignment-1,forge.adventure.data,DifficultyData,Broken Modularization
Assignment-1,forge.adventure.data,BiomeData,Deficient Encapsulation
Assignment-1,forge.adventure.data,BiomeData,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.data,BiomeSpriteData,Deficient Encapsulation
Assignment-1,forge.adventure.data,BiomeSpriteData,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.data,PointOfInterestData,Deficient Encapsulation
Assignment-1,forge.adventure.data,PointOfInterestData,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.data,EnemyData,Deficient Encapsulation
Assignment-1,forge.adventure.data,EnemyData,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.data,SettingData,Unutilized Abstraction
Assignment-1,forge.adventure.data,SettingData,Deficient Encapsulation
Assignment-1,forge.adventure.data,SettingData,Broken Modularization
Assignment-1,forge.adventure.data,BiomeStructureData,Deficient Encapsulation
Assignment-1,forge.adventure.data,BiomeStructureDataMapping,Deficient Encapsulation
Assignment-1,forge.adventure.data,UIData,Unnecessary Abstraction
Assignment-1,forge.adventure.data,UIData,Deficient Encapsulation
Assignment-1,forge.adventure.data,GeneratedDeckData,Unnecessary Abstraction
Assignment-1,forge.adventure.data,GeneratedDeckData,Deficient Encapsulation
Assignment-1,forge.adventure.data,GeneratedDeckData,Broken Modularization
Assignment-1,forge.adventure.data,GeneratedDeckData,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.data,ArenaData,Unnecessary Abstraction
Assignment-1,forge.adventure.data,ArenaData,Deficient Encapsulation
Assignment-1,forge.adventure.player,PlayerStatistic,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.player,AdventurePlayer,Deficient Encapsulation
Assignment-1,forge.adventure.player,AdventurePlayer,Cyclic-Dependent Modularization
Assignment-1,forge.adventure.player,AdventurePlayer,Insufficient Modularization
Assignment-1,forge.screens,MultiStepWizardScreen,Cyclic-Dependent Modularization
Assignment-1,forge.screens,WizardStep,Cyclic-Dependent Modularization
Assignment-1,forge.screens,CoverScreen,Unutilized Abstraction
Assignment-1,forge.screens,TabPageScreen,Deficient Encapsulation
Assignment-1,forge.screens,TabPageScreen,Cyclic-Dependent Modularization
Assignment-1,forge.screens,TabPageScreen,Insufficient Modularization
Assignment-1,forge.screens,TabHeader,Deficient Encapsulation
Assignment-1,forge.screens,TabHeader,Cyclic-Dependent Modularization
Assignment-1,forge.screens,TabPage,Cyclic-Dependent Modularization
Assignment-1,forge.screens,Tab,Cyclic-Dependent Modularization
Assignment-1,forge.screens,TransitionScreen,Cyclic-Dependent Modularization
Assignment-1,forge.screens,BGAnimation,Cyclic-Dependent Modularization
Assignment-1,forge.screens,LoadingOverlay,Cyclic-Dependent Modularization
Assignment-1,forge.screens,BGAnimation,Unutilized Abstraction
Assignment-1,forge.screens,FScreen,Deficient Encapsulation
Assignment-1,forge.screens,FScreen,Cyclic-Dependent Modularization
Assignment-1,forge.screens,FScreen,Insufficient Modularization
Assignment-1,forge.screens,Header,Deficient Encapsulation
Assignment-1,forge.screens,Header,Cyclic-Dependent Modularization
Assignment-1,forge.screens,DefaultHeader,Unutilized Abstraction
Assignment-1,forge.screens,MenuHeader,Unutilized Abstraction
Assignment-1,forge.screens,BackIcon,Cyclic-Dependent Modularization
Assignment-1,forge.screens,MenuIcon,Cyclic-Dependent Modularization
Assignment-1,forge.screens,LaunchScreen,Unutilized Abstraction
Assignment-1,forge.screens,ClosingScreen,Cyclic-Dependent Modularization
Assignment-1,forge.screens,StaticAnimation,Cyclic-Dependent Modularization
Assignment-1,forge.screens,BGAnimation,Unutilized Abstraction
Assignment-1,forge.screens,SplashScreen,Cyclic-Dependent Modularization
Assignment-1,forge.screens,BGAnimation,Imperative Abstraction
Assignment-1,forge.screens,BGAnimation,Unutilized Abstraction
Assignment-1,forge.screens.settings,SettingsPage,Cyclic-Dependent Modularization
Assignment-1,forge.screens.settings,SettingsPage,Insufficient Modularization
Assignment-1,forge.screens.settings,Setting,Cyclic-Dependent Modularization
Assignment-1,forge.screens.settings,BooleanSetting,Unutilized Abstraction
Assignment-1,forge.screens.settings,CustomSelectSetting,Cyclic-Dependent Modularization
Assignment-1,forge.screens.settings,CustomSelectScreen,Unutilized Abstraction
Assignment-1,forge.screens.settings,SettingRenderer,Unutilized Abstraction
Assignment-1,forge.screens.settings,SettingsScreen,Deficient Encapsulation
Assignment-1,forge.screens.settings,SettingsScreen,Cyclic-Dependent Modularization
Assignment-1,forge.screens.settings,FilesPage,Unutilized Abstraction
Assignment-1,forge.screens.settings,FilesPage,Insufficient Modularization
Assignment-1,forge.screens.settings,FilesItemRenderer,Unutilized Abstraction
Assignment-1,forge.screens.settings,Extra,Unutilized Abstraction
Assignment-1,forge.screens.settings,ContentDownloader,Unutilized Abstraction
Assignment-1,forge.screens.settings,OptionContentDownloader,Unutilized Abstraction
Assignment-1,forge.screens.settings,GuiDownloader,Unutilized Abstraction
Assignment-1,forge.screens.settings,GuiDownloader,Deficient Encapsulation
Assignment-1,forge.screens.settings,ProxyHandler,Unutilized Abstraction
Assignment-1,forge.screens.achievements,AchievementsScreen,Cyclic-Dependent Modularization
Assignment-1,forge.screens.achievements,TrophyCase,Cyclic-Dependent Modularization
Assignment-1,forge.screens.match.winlose,QuestWinLose,Unutilized Abstraction
Assignment-1,forge.screens.match.winlose,ConquestWinLose,Unutilized Abstraction
Assignment-1,forge.screens.match.winlose,ControlWinLose,Cyclic-Dependent Modularization
